_id,SITE_ID,DESCRIPTION,SITE_DISTANCE,LONGITUDE,LATITUDE,RSECT_ID,ROAD_NAME,TDIST_START,TDIST_END,GAZETTAL_DIRECTION,HOURS,MON,TUE,WED,THU,FRI,SAT,SUN,WEEKDAY_AVERAGE,WEEKEND_AVERAGE
813,11597,"""700m north of Burleigh Connection Rd""",15.4,153.427136732993,-28.0948652919048,103,"""SOUTHPORT - BURLEIGH ROAD""",11.96,16.09,GAZETTAL,20 to 21,289,343,380,379,351,325,230,353,277
814,11597,"""700m north of Burleigh Connection Rd""",15.4,153.427136732993,-28.0948652919048,103,"""SOUTHPORT - BURLEIGH ROAD""",11.96,16.09,GAZETTAL,21 to 22,174,206,230,269,309,267,146,239,206
815,11597,"""700m north of Burleigh Connection Rd""",15.4,153.427136732993,-28.0948652919048,103,"""SOUTHPORT - BURLEIGH ROAD""",11.96,16.09,GAZETTAL,22 to 23,90,109,132,126,179,238,90,128,164
816,11597,"""700m north of Burleigh Connection Rd""",15.4,153.427136732993,-28.0948652919048,103,"""SOUTHPORT - BURLEIGH ROAD""",11.96,16.09,GAZETTAL,23 to 24,51,59,66,74,107,147,49,71,98
817,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,0 to 1,20,18,20,13,11,31,45,16,38
818,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,1 to 2,13,10,12,13,10,18,27,12,22
819,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,2 to 3,17,18,19,15,8,12,25,15,18
820,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,3 to 4,28,39,28,24,18,19,25,27,22
821,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,4 to 5,123,138,113,102,90,44,50,113,47
822,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,5 to 6,423,440,419,348,317,146,95,387,120
823,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,6 to 7,677,744,686,611,529,255,161,647,208
824,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,7 to 8,824,851,833,716,690,467,302,779,385
825,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,8 to 9,895,947,896,791,743,772,534,850,653
826,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,9 to 10,723,752,789,658,625,838,755,706,797
827,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,10 to 11,723,755,812,674,662,895,733,722,814
828,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,11 to 12,756,751,765,673,703,948,762,726,855
829,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,12 to 13,711,744,749,654,669,966,662,702,814
830,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,13 to 14,682,713,743,646,654,870,625,685,748
831,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,14 to 15,717,756,780,639,657,760,532,705,646
832,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,15 to 16,733,742,797,615,639,664,546,700,605
833,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,16 to 17,728,770,739,660,623,584,502,701,543
834,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,17 to 18,569,628,675,533,459,501,398,570,450
835,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,18 to 19,349,366,420,329,352,416,294,361,355
836,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,19 to 20,229,239,236,215,213,277,236,226,256
837,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,20 to 21,172,176,182,168,177,198,165,174,182
838,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,21 to 22,102,108,112,120,127,167,117,114,142
839,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,22 to 23,58,44,70,59,76,121,75,61,98
840,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,AGAINST GAZETTAL,23 to 24,27,31,32,27,44,76,35,32,56
841,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,0 to 1,15,12,24,19,23,46,66,19,56
842,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,1 to 2,9,7,11,12,11,25,37,10,31
843,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,2 to 3,14,12,14,14,17,19,24,14,21
844,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,3 to 4,44,34,34,36,41,38,36,38,37
845,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,4 to 5,174,171,180,177,175,110,99,175,104
846,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,5 to 6,365,350,355,359,330,190,128,352,159
847,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,6 to 7,572,626,610,591,538,299,231,588,265
848,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,7 to 8,677,735,705,699,657,442,356,695,399
849,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,8 to 9,739,746,727,727,766,617,507,740,562
850,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,9 to 10,625,654,677,642,653,731,661,650,696
851,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,10 to 11,686,671,703,719,730,817,768,703,793
852,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,11 to 12,708,699,689,715,756,811,781,714,796
853,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,12 to 13,709,732,727,719,802,739,704,737,722
854,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,13 to 14,649,721,726,741,808,741,673,730,707
855,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,14 to 15,689,758,771,763,799,727,598,756,663
856,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,15 to 16,883,880,882,874,960,643,551,894,597
857,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,16 to 17,806,841,834,811,853,605,524,828,565
858,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,17 to 18,766,811,841,790,728,521,376,787,448
859,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,18 to 19,499,577,585,543,522,405,295,545,350
860,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,19 to 20,282,304,316,359,309,298,208,317,253
861,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,20 to 21,187,216,262,267,227,241,164,234,203
862,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,21 to 22,112,130,155,171,211,208,104,157,156
863,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,22 to 23,58,87,93,89,140,197,63,93,130
864,10568,"""740m south of Burleigh Connection Rd""",16.88,153.423756239131,-28.1078191675575,103,"""SOUTHPORT - BURLEIGH ROAD""",16.09,17.905,GAZETTAL,23 to 24,31,51,43,47,74,114,31,49,73
865,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,0 to 1,16,17,52,27,27,42,58,30,50
866,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,1 to 2,16,14,12,14,19,36,50,15,43
867,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,2 to 3,9,10,12,19,23,25,37,14,31
868,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,3 to 4,24,24,19,23,21,34,43,22,39
869,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,4 to 5,66,77,79,63,65,46,62,70,54
870,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,5 to 6,246,264,269,252,232,128,112,254,120
871,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,6 to 7,464,532,498,486,457,264,247,488,255
872,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,7 to 8,850,901,881,887,813,402,382,867,392
873,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,8 to 9,1016,1055,1015,1095,1023,614,553,1038,583
874,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,9 to 10,592,583,636,605,623,667,646,610,656
875,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,10 to 11,498,528,533,524,563,657,619,529,638
876,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,11 to 12,483,470,530,491,555,660,616,508,638
877,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,12 to 13,428,470,497,479,534,661,604,483,632
878,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,13 to 14,466,456,459,498,481,547,482,471,514
879,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,14 to 15,490,529,533,562,563,527,439,535,483
880,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,15 to 16,894,974,897,958,937,484,357,929,421
881,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,16 to 17,699,902,737,717,634,509,417,737,463
882,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,17 to 18,597,715,665,590,564,532,364,630,448
883,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,18 to 19,301,373,410,413,425,417,290,387,353
884,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,19 to 20,195,250,230,243,267,286,203,236,244
885,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,20 to 21,143,201,173,175,189,217,169,176,193
886,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,21 to 22,94,190,137,125,168,166,90,142,128
887,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,22 to 23,61,161,74,86,122,162,59,98,110
888,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,AGAINST GAZETTAL,23 to 24,28,127,36,38,74,94,39,58,66
889,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,0 to 1,25,25,47,38,38,63,99,36,81
890,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,1 to 2,19,18,25,18,20,39,61,20,50
891,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,2 to 3,14,11,11,15,21,34,50,14,42
892,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,3 to 4,26,24,24,22,21,32,52,23,42
893,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,4 to 5,50,46,56,50,49,30,44,50,37
894,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,5 to 6,138,142,143,139,131,113,93,139,103
895,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,6 to 7,284,268,306,272,264,192,142,281,167
896,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,7 to 8,575,605,571,594,523,215,165,573,190
897,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,8 to 9,684,683,687,703,651,351,303,682,327
898,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,9 to 10,445,425,415,422,398,447,484,420,465
899,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,10 to 11,373,407,422,383,430,525,509,405,517
900,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,11 to 12,405,415,437,412,453,555,605,425,580
901,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,12 to 13,449,462,433,437,484,561,514,451,537
902,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,13 to 14,466,479,461,444,541,559,489,477,524
903,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,14 to 15,654,694,666,697,725,565,522,685,544
904,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,15 to 16,793,789,768,801,777,509,472,784,490
905,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,16 to 17,711,722,720,658,637,489,472,692,480
906,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,17 to 18,692,734,791,704,652,491,380,721,435
907,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,18 to 19,440,519,456,467,451,375,307,466,341
908,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,19 to 20,241,301,291,361,285,267,215,295,241
909,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,20 to 21,189,223,282,268,259,262,181,247,222
910,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,21 to 22,166,170,214,234,245,272,131,206,201
911,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,22 to 23,97,231,136,127,202,245,84,156,164
912,11406,"""Between Robina Pkway and Palm Meadows Dr""",0.15,153.383978950755,-28.0331509983687,104,"""GOLD COAST - SPRINGBROOK ROAD""",0,3.533,GAZETTAL,23 to 24,46,124,60,77,96,159,53,78,106
913,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,0 to 1,8,5,4,4,6,10,20,5,15
914,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,1 to 2,2,4,7,4,4,10,7,4,8
915,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,2 to 3,2,8,7,2,1,3,5,4,4
916,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,3 to 4,14,17,12,12,16,7,9,14,8
917,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,4 to 5,52,51,52,47,49,16,15,50,15
918,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,5 to 6,134,150,134,127,124,63,40,133,51
919,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,6 to 7,246,260,265,253,237,140,89,252,114
920,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,7 to 8,460,493,456,478,412,187,148,459,168
921,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,8 to 9,651,668,682,687,665,327,236,671,281
922,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,9 to 10,364,339,345,337,362,343,365,349,354
923,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,10 to 11,278,293,281,298,335,326,317,297,322
924,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,11 to 12,256,260,292,266,270,329,327,269,328
925,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,12 to 13,245,260,263,267,279,356,311,263,333
926,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,13 to 14,260,256,261,282,274,299,273,266,286
927,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,14 to 15,362,364,381,375,380,285,268,372,276
928,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,15 to 16,511,504,541,509,478,281,273,508,277
929,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,16 to 17,331,364,361,349,306,248,250,342,249
930,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,17 to 18,256,276,288,284,263,232,207,273,219
931,160921,"""Western Abutment Mudgeeraba Crk Bridge""",6.45,153.350180760822,-28.0855762325283,104,"""GOLD COAST - SPRINGBROOK ROAD""",3.533,6.553,AGAINST GAZETTAL,18 to 19,152,157,175,204,173,176,157,172,166
